ID	ames	set	wfp1	wfp2	wfp3	wfp4	wfp5	wfp6	wfp7	wfp8	wfp9	wfp10	wfp11	wfp12	wfp13	wfp14	wfp15	wfp16	wfp17	wfp18	wfp19	wfp20	wfp21	wfp22	wfp23	wfp24	wfp25	wfp26	wfp27	wfp28	wfp29	wfp30	wfp31	wfp32	wfp33	wfp34	wfp35	wfp36	wfp37	wfp38	wfp39	wfp40	wfp41	wfp42	wfp43	wfp44	wfp45	wfp46	wfp47	wfp48	wfp49	wfp50	wfp51	wfp52	wfp53	wfp54	wfp55	wfp56	wfp57	wfp58	wfp59	wfp60	wfp61	wfp62	wfp63	wfp64	wfp65	wfp66	wfp67	wfp68	wfp69	wfp70	wfp71	wfp72	wfp73	wfp74	wfp75	wfp76	wfp77	wfp78	wfp79	wfp80	wfp81	wfp82	wfp83	wfp84	wfp85	wfp86	wfp87	wfp88	wfp89	wfp90	wfp91	wfp92	wfp93	wfp94	wfp95	wfp96	wfp97	wfp98	wfp99	wfp100	wfp101	wfp102	wfp103	wfp104	wfp105	wfp106	wfp107	wfp108	wfp109	wfp110	wfp111	wfp112	wfp113	wfp114	wfp115	wfp116	wfp117	wfp118	wfp119	wfp120	wfp121	wfp122	wfp123	wfp124
3313	NA	ts	0	0	1	1	1	0	0	1	1	1	1	0	0	0	1	1	0	1	0	0	1	1	1	0	1	0	0	0	1	1	0	0	0	0	0	0	1	1	0	1	1	0	1	1	1	0	1	0	1	0	0	0	1	0	1	1	0	0	1	1	0	1	0	0	1	1	0	1	0	1	0	1	1	0	0	1	1	0	0	0	1	0	1	1	1	0	0	1	0	1	0	1	0	1	1	0	0	0	1	1	0	0	0	1	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	1	0	1
3320	NA	ts	0	0	1	0	0	0	0	1	1	1	1	0	0	1	1	1	0	1	1	0	1	0	1	0	1	0	1	0	1	1	1	0	1	1	1	0	1	0	0	0	1	0	0	1	1	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	0	0	1	1	0	1	0	1	0	1	1	1	1	0	1	0	1	1	0	1	0	1	1	1	0	0	1	0	1	0	1	1	1	0	1	1	0	0	0	1	1	0	1	0	1	0	1
3321	NA	ts	0	0	0	0	1	0	0	0	1	1	0	1	0	0	1	0	0	1	1	0	1	0	1	0	1	0	1	1	0	1	0	0	1	0	1	0	1	0	1	0	0	0	1	1	0	1	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	1	1	0	1	0	1	1	0	1	1	1	0	0	0	1	0	1	0	1	0	0	1	0	1	1	1	0	0	1	0	1	0	1	1	1	0	0	1	0	1	0	1	1	0	1	1	1	0	0	1	0	1	0	0	0	1	0	1
3324	NA	ts	0	1	1	0	1	0	1	1	1	1	1	1	0	1	1	0	0	1	1	0	1	1	1	0	0	0	1	0	1	0	0	0	1	0	0	1	1	1	1	0	1	0	0	0	1	0	0	0	1	0	1	1	1	1	0	0	0	1	1	0	0	1	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	1	0	0	1	0	1	0	1	0	0	1	1	1	0	1	0	1	1	0	1	0	1	0	1	0	0	1	0	1	0	0	1	0	1	1	1	0	0	1	1	0	0	0	1	0	0	1
3327	NA	ts	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	0	1	1	1	0	0	1	0	1	0	1	1	1	0	1	0	1	1	1	0	0	1	1	1	1	0	0	1	1	0	0	0	1	0	1	0	0	1	0	0	1	0	1	1	0	1	0	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	0	1	0	1	0	1	1	0	1	0	0	1	1	1	0	1	0	1	0	0	0	0	1	0	1	0	1	1	1	1	1	1	0	0	0	1	0	0	1	1	1	0	1
3333	NA	ts	0	0	1	0	0	0	0	1	1	1	0	1	0	0	1	1	0	1	1	0	0	1	0	0	1	0	1	0	1	1	0	1	1	1	1	0	1	1	0	0	1	0	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	1	1	0	1	0	1	1	1	1	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	1	0	1	0	0	0	1	1	0	0	1	0	1	0	0	0	1	0	1
3334	NA	ts	0	0	0	0	0	0	1	1	1	1	1	0	0	0	1	0	0	1	0	1	0	1	1	0	0	0	1	0	0	1	1	0	1	1	1	0	1	0	1	0	1	1	1	1	1	0	0	0	1	0	0	0	1	1	0	0	1	0	1	0	0	1	0	1	1	1	0	1	0	0	0	1	1	1	1	1	1	0	0	1	1	0	1	1	1	0	0	1	0	1	0	1	0	1	1	0	1	0	1	1	0	0	0	1	0	1	0	0	0	0	0	1	1	0	1	0	0	1	0	1	1	0	0	1
3335	NA	ts	0	0	1	1	1	0	0	1	1	0	1	1	0	0	1	1	0	1	1	0	0	0	1	0	0	0	1	0	0	0	1	0	1	1	1	0	1	0	0	0	1	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	1	1	1	1	0	0	1	1	1	0	1	1	0	0	1	1	0	1	0	1	0	0	1	0	1	0	1	0	1	1	0	1	0	1	1	0	0	0	1	1	0	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	1	0	1
3336	NA	ts	0	0	1	0	0	0	1	1	1	1	0	1	0	0	1	0	0	0	1	0	1	0	1	0	1	0	1	1	1	1	1	0	1	1	1	0	1	1	0	0	1	0	1	1	1	0	0	0	1	0	1	0	0	1	0	0	1	1	1	1	0	1	0	0	1	1	0	1	0	1	0	0	0	0	0	1	1	0	0	0	1	0	1	1	1	0	0	1	0	1	1	1	0	1	1	0	0	0	1	1	1	0	0	1	0	0	0	1	1	0	1	1	1	0	0	0	1	1	0	0	0	1	0	1
3338	NA	ts	0	0	1	0	1	0	1	0	1	1	0	0	0	1	1	0	0	1	1	0	1	1	1	0	1	0	1	0	1	0	0	1	1	0	1	0	1	0	1	0	1	0	0	1	1	1	1	0	1	0	0	0	0	1	0	0	1	0	1	1	0	1	0	1	1	1	0	1	1	1	0	1	1	1	1	1	1	0	0	1	1	1	1	0	1	0	0	1	0	1	0	1	0	0	1	0	1	0	1	1	1	0	0	1	0	0	0	1	1	0	0	1	1	0	0	0	0	1	0	1	1	1	0	1
3340	NA	ts	0	0	1	0	1	0	0	1	1	1	0	1	1	0	0	1	0	1	0	0	0	1	1	0	1	0	0	0	1	1	0	0	1	0	1	0	1	0	1	0	1	1	0	1	1	0	0	0	1	0	1	1	0	1	0	0	1	0	1	1	0	1	1	1	0	0	0	1	0	0	1	1	1	1	1	1	1	0	0	1	0	1	1	0	0	0	1	1	0	1	0	1	0	1	1	1	1	0	1	1	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0	1	1	0	1	0	1	0	1
3342	NA	ts	0	0	1	1	0	0	0	1	1	1	1	0	0	0	1	1	0	0	1	1	1	1	1	0	1	0	1	0	1	1	1	0	1	1	1	0	1	1	0	0	1	1	0	1	1	0	0	1	1	0	0	0	0	1	0	0	1	1	1	0	1	1	0	0	1	0	1	1	0	1	0	1	1	0	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	1	1	0	1	0	1	1	1	0	0	1	1	0	0	1	1	1	0	1	1	0	0	0	1	1	0	1	1	1	0	1
3343	NA	ts	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	1	0	1	1	1	1	0	0	1	0	0	0	1	1	1	0	0	0	0	1	0	1	0	1	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	1	0	1	0	0	1	1	0	0	0	1	0	1	1	1	1	1	1	0	0	0	1	0	1	1	0	0	0	1	0	1	0	1	1	1	1	0	0	0	1	0	0	0	0	1	0	0	0	1	1	1	1	1	1	0	0	0	0	1	0	1	1	0	0	1
3344	NA	ts	0	0	1	0	0	0	1	1	1	1	1	0	0	0	1	1	0	1	1	0	0	1	1	0	0	0	1	1	1	1	0	0	1	1	0	0	1	1	1	1	1	0	0	1	1	0	0	0	1	1	0	0	0	1	1	0	1	0	1	1	0	1	0	1	1	0	1	1	0	0	0	1	1	1	1	0	1	0	1	0	0	0	1	0	0	0	0	1	1	1	1	1	0	1	1	0	0	0	0	0	1	0	0	1	0	1	0	1	1	0	1	1	1	0	0	1	0	1	0	0	1	1	0	1
3347	NA	ts	0	0	0	0	0	0	1	1	1	1	1	0	0	0	1	1	1	0	1	0	0	1	1	0	0	0	0	0	0	1	1	1	0	1	1	0	1	1	1	0	0	0	1	1	1	1	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	1	1	1	1	1	0	1	1	1	1	1	0	1	0	0	1	1	1	1	0	0	1	1	0	1	0	1	1	1	0	1	1	0	1	0	1	1	0	0	1	1	0	0	1	1	0	0	0	0	1	0	1
3354	NA	ts	0	0	1	1	0	0	1	1	1	1	1	1	0	1	1	1	0	0	1	0	1	1	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	1	0	1	1	0	1	1	0	1	0	1	0	1	0	0	1	0	1	0	0	0	1	1	1	0	1	1	1	0	1	0	1	0	1	1	1	1	0	1	0	0	1	1	0	1	0	1	0	0	1	1	1	1	1	1	1	1	0	1	0	1	1	0	0	0	1	0	1	0	0	0	1	1	1	1	0	0	1	0	1	0	0	0	0	0	1
3357	NA	ts	0	0	1	0	0	0	0	1	1	1	1	0	0	0	1	1	0	1	0	0	1	0	1	0	0	1	0	0	0	1	1	0	1	0	1	0	1	1	1	0	1	0	0	1	1	0	0	0	1	0	1	0	1	0	1	0	1	0	0	1	0	1	1	1	0	1	0	0	0	1	0	1	1	0	1	1	1	0	0	0	0	0	1	0	1	0	0	1	0	1	0	1	0	1	1	0	0	0	1	1	1	0	0	1	0	1	0	1	1	0	1	0	1	0	0	0	1	1	0	1	1	1	0	1
3359	NA	ts	0	0	0	0	1	1	0	1	1	1	1	0	0	0	0	1	0	0	1	0	1	1	1	0	0	1	0	0	1	1	1	1	1	0	1	0	0	1	0	0	1	0	1	1	1	0	0	0	0	0	1	0	1	1	1	0	1	1	0	0	0	1	0	1	1	1	0	1	0	1	0	1	1	0	1	1	1	0	0	1	1	0	1	0	1	0	0	1	1	1	0	1	1	1	1	0	0	0	1	1	0	0	0	1	0	1	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	1	0	1
3361	NA	ts	0	1	0	0	1	0	0	1	1	1	1	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	1	1	1	1	1	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0	1	0	1	0	0	1	0	1	1	1	0	1	0	1	1	1	1	0	0	1	1	1	0	1	0	1	1	0	1	0	1	1	0	1	0	1	0	1	1	0	1	0	1	1	0	0	0	1	0	0	0	1	1	1	0	1	1	0	0	0	0	0	0	0	1	1	0	1
3362	NA	ts	0	0	0	0	0	1	0	1	1	1	1	0	0	0	0	1	0	1	1	1	1	1	1	0	0	0	1	1	1	1	0	0	1	1	1	0	0	1	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	1	0	1	0	1	1	0	1	1	1	1	1	0	1	0	1	0	0	1	0	1	1	1	1	1	1	1	0	1	1	0	0	0	1	0	1	0	1	0	1	1	0	0	0	1	1	1	1	1	1	0	1	0	1	1	0	0	1	1	0	0	0	1	0	0	1	0	0	0	1
3366	NA	ts	0	0	1	1	1	0	1	0	1	1	0	0	0	1	1	0	0	1	1	0	0	0	1	0	1	1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	0	1	1	0	1	1	1	0	1	0	0	0	0	0	1	1	0	1	0	1	1	0	1	1	1	1	1	1	0	1	1	0	1	1	1	0	1	1	0	0	1	0	1	0	0	0	0	1	0	1	0	0	1	0	1	0	1	1	0	0	0	1	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	1	0	1
3369	NA	ts	0	0	0	0	1	0	0	1	1	1	0	1	0	1	1	0	0	1	0	0	0	1	1	0	1	0	1	0	0	1	1	0	1	1	0	0	0	1	0	0	0	0	1	1	1	0	0	0	1	0	1	0	1	0	0	0	1	0	1	0	0	1	1	0	1	1	1	1	0	1	0	1	1	0	0	1	1	0	0	1	0	1	1	0	0	1	0	1	1	1	1	1	0	0	1	0	1	0	1	1	1	0	0	1	0	1	0	1	1	0	1	1	1	0	0	1	0	1	0	1	1	1	0	1
3375	NA	ts	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	1	0	0	1	0	0	1	1	0	1	0	0	0	1	1	1	1	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	1	1	0	0	1	1	1	0	1	1	0	1	0	1	0	1	0	0	1	1	1	0	0	1	0	1	1	0	1	0	1	1	0	1	0	1	0	0	1	0	1	0	1	0	0	0	0	1	0	0	0	1	1	0	1	1	1	0	0	0	0	1	0	1	1	1	0	1
3376	NA	ts	0	0	0	0	1	0	0	0	1	1	0	1	0	0	1	1	0	0	1	0	0	1	1	0	0	0	1	1	0	0	1	1	1	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	1	1	0	1	0	1	0	0	0	1	0	1	1	0	1	0	0	0	1	1	0	1	1	1	0	0	1	1	0	0	1	1	1	0	1	1	1	1	1	0	0	1	0	0	0	1	1	1	1	0	1	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1
3387	NA	ts	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	1	0	1	1	0	0	0	0	1	0	0	1	0	0	1	1	1	0	1	1	1	0	1	0	0	1	1	0	1	0	1	0	1	0	0	1	0	0	1	1	1	1	0	1	1	1	1	1	0	1	0	1	0	1	1	1	1	1	1	0	0	1	0	0	1	1	1	0	1	1	0	1	0	1	0	1	1	0	0	0	1	1	0	0	1	1	1	0	0	1	1	0	1	1	1	0	0	0	1	1	0	0	0	1	0	1
3389	NA	ts	0	0	1	0	1	0	0	0	1	1	0	1	0	1	1	0	0	0	0	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	1	1	0	0	1	1	0	1	1	0	1	0	1	0	1	0	1	1	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	1	0	1	1	1	0	1	1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	1	0	1	1	0	1	0	1	0	0	0	0	1	0	1	0	1	1	1	1	1	1	0	0	1	0	0	0	1	1	0	1	1
3395	NA	ts	0	0	0	0	1	0	0	1	1	0	0	0	1	1	0	1	0	1	1	0	0	0	1	0	1	0	1	0	1	1	1	0	0	0	0	0	1	0	0	0	1	0	1	0	1	0	1	1	1	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	1	1	1	1	0	1	0	1	1	0	0	1	1	1	0	1	1	0	1	0	0	0	1	1	0	1	0	1	0	1	1	0	1	0	1	1	1	0	0	1	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	0	0	1	0	1
3397	NA	ts	0	0	1	0	1	1	0	1	1	1	1	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	1	0	1	0	1	0	0	1	0	0	1	0	1	0	1	0	1	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	1	0	0	1	0	0	1	0	1	0	1	1	0	1	1	1	1	0	1	1	0	1	0	1	0	0	1	1	1	1	1	0	1	1	0	0	0	0	1	1	0	1	1	0	0	0	1	1	0	0	1	1	0	0	1	1	1	0	1	0	1	0	1
3398	NA	ts	0	0	0	0	0	1	1	1	1	1	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	1	0	0	1	1	0	1	0	0	1	0	0	1	0	0	0	1	1	0	1	1	0	1	1	0	1	1	1	1	0	0	1	1	1	0	1	1	0	1	0	1	0	1	1	0	1	0	1	0	0	1	0	1	0	1	1	0	0	0	1	1	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	1	1	0	1
3400	NA	ts	0	0	1	0	1	0	0	1	1	1	1	0	0	0	1	0	0	1	1	0	0	1	0	0	1	0	0	0	1	1	1	1	1	0	1	0	1	1	1	0	0	0	1	0	1	0	1	0	1	1	0	1	0	1	0	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	0	0	1	1	0	1	0	1	1	1	0	1	1	0	1	1	0	1	0	0	0	1	0	1	0	0	1	0	1	0	1	1	1	1	1	1	1	0	1	1	1	0	0	1	0	0	1
3401	NA	ts	0	0	1	0	1	0	0	0	0	1	1	0	0	0	1	1	0	0	1	0	1	1	1	0	0	0	1	0	1	1	1	1	1	0	0	0	0	1	1	0	1	0	0	1	1	0	0	1	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	1	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	1	1	0	0	0	1	1	0	1	0	0	1	0	1	0	1	0	1	0	1	0	0	0	0	1	1	1	0	1	1	0	0	0	1	0	0	0	1	1	0	1
3402	NA	ts	0	0	1	0	0	1	1	0	1	1	0	1	0	1	1	1	0	1	1	0	0	1	1	0	1	0	1	0	1	1	0	0	1	1	1	0	1	0	0	1	1	1	1	1	1	0	0	0	1	0	1	0	0	1	0	0	1	0	1	0	0	0	1	1	1	0	1	1	1	1	0	1	1	1	0	1	1	1	0	1	0	1	1	0	1	1	0	1	0	1	0	1	0	0	1	0	0	0	1	1	0	1	0	1	0	1	0	1	1	1	1	1	1	0	0	0	0	0	0	1	0	1	0	1
3403	NA	ts	0	0	1	0	1	0	1	0	1	1	1	1	0	1	1	0	0	0	0	1	0	1	1	0	1	0	1	0	1	1	1	0	1	1	1	0	1	0	1	0	0	0	1	1	1	0	0	1	1	0	1	0	1	0	0	0	0	0	1	0	1	1	0	0	1	1	1	1	0	1	1	1	1	1	0	1	1	0	0	1	0	1	1	0	1	0	0	1	0	1	0	0	0	1	1	0	1	0	1	1	1	0	0	1	0	0	0	1	1	0	1	1	1	0	0	1	0	0	0	0	1	1	0	1
3405	NA	ts	0	0	1	1	0	1	0	1	1	1	0	1	0	0	1	1	0	0	1	1	0	0	1	0	1	0	1	0	1	0	0	0	1	0	0	0	1	0	1	0	1	0	1	1	1	0	1	0	1	0	1	0	0	1	0	0	1	0	1	1	1	1	0	0	1	1	0	1	0	1	0	1	1	1	0	0	1	0	0	1	1	0	1	0	1	0	1	1	1	1	1	1	0	1	1	0	1	0	1	1	1	0	0	1	0	1	0	0	1	0	0	1	1	1	0	1	1	0	0	1	0	1	0	1
3406	NA	ts	0	0	1	0	1	0	0	1	1	0	1	1	0	0	1	1	0	1	1	0	0	1	1	0	1	1	1	0	0	1	1	0	1	0	0	0	1	1	0	1	1	0	1	1	1	0	0	0	1	0	1	0	0	1	0	0	1	0	1	0	0	1	0	1	1	1	0	1	0	1	0	1	1	1	1	1	1	0	0	0	1	0	0	0	1	1	1	1	0	1	0	1	0	0	1	0	1	0	1	1	1	0	0	1	0	0	0	1	0	1	0	1	1	0	0	0	1	0	0	0	0	1	0	1
3409	NA	ts	0	0	1	0	1	0	0	1	1	1	1	0	0	1	1	0	0	1	0	0	0	1	1	0	1	0	1	0	1	1	1	0	1	1	0	0	1	0	1	0	1	0	0	1	1	0	0	0	1	1	1	1	0	1	0	0	1	0	1	0	0	1	0	0	1	1	0	1	0	0	0	1	1	0	1	1	1	0	0	1	1	0	1	1	1	1	0	1	0	1	0	1	0	0	1	0	1	0	1	1	1	0	0	0	0	1	0	1	1	0	1	1	1	0	0	0	1	0	0	1	0	1	0	1
3412	NA	ts	0	0	1	0	1	0	0	0	1	1	1	0	0	1	0	1	0	0	1	1	0	0	1	0	1	0	1	0	1	0	1	0	1	0	0	0	1	0	1	0	1	0	0	1	1	0	0	0	1	0	1	0	0	1	0	0	1	0	1	0	0	0	1	1	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	1	1	0	1	1	1	0	0	1	1	1	0	1	0	1	1	1	1	0	0	1	1	0	0	1	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	1	1	0	1
3415	NA	ts	0	0	1	0	0	0	1	0	1	1	0	0	1	1	1	1	0	0	1	0	1	1	1	0	0	0	1	0	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	1	0	1	1	1	0	1	1	0	0	1	0	1	1	0	1	1	0	1	0	1	1	1	1	0	1	0	1	0	1	1	1	0	0	1	1	0	0	0	1	0	0	1	1	0	1	0	0	1	0	0	0	1	0	1
3420	NA	ts	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	1	0	1	1	0	1	1	1	0	1	0	1	0	0	1	1	0	1	0	1	0	1	1	0	0	1	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	1	0	1	1	0	1	1	0	1	1	1	1	0	0	1	1	0	0	1	0	1	0	1	1	0	1	0	0	1	0	1	0	1	1	0	0	0	1	1	0	1	0	1	0	1	0	1	0	0	1	1	1	1	0	1	1	0	0	1	1	1	0	1
3421	NA	ts	0	0	1	0	1	0	1	0	1	0	0	0	0	0	1	1	0	1	1	0	1	1	1	0	1	0	1	0	0	1	1	0	1	1	0	0	1	0	0	0	1	0	1	1	1	0	0	0	1	0	1	0	0	1	1	0	1	0	1	0	0	1	1	0	1	1	0	1	0	1	0	1	1	0	1	1	1	0	0	1	1	1	1	0	1	1	0	0	1	1	0	1	0	0	1	0	1	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	1	1	0	0	1
3422	NA	ts	0	1	1	0	1	0	0	1	1	1	1	0	0	1	1	1	0	1	0	0	0	0	0	0	1	1	1	1	1	0	0	0	1	1	1	0	1	0	1	0	1	0	1	1	1	0	0	0	1	0	1	0	0	0	1	0	1	0	1	0	0	1	0	0	1	1	0	1	0	1	0	1	1	0	1	0	1	0	0	1	1	0	0	0	1	0	0	1	1	1	0	1	0	1	1	0	1	0	1	1	1	0	0	1	0	0	0	1	1	0	1	1	1	0	0	1	0	0	0	0	1	1	0	1
3424	NA	ts	0	1	1	0	1	0	1	0	1	1	1	0	1	1	0	1	0	0	1	1	0	0	1	0	0	0	1	0	0	1	0	0	1	1	0	0	1	1	1	0	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	1	1	1	0	0	1	1	0	1	0	0	1	0	1	1	1	1	0	1	0	0	0	0	1	1	0	1	0	1	0	1	1	0	1	0	1	0	0	1	0	0	0	1	1	0	0	0	1	1	0	0	1	0	0	1	1	1	0	0	1	0	0	1	0	1	1	0	1
3427	NA	ts	0	0	1	0	1	1	0	0	1	1	1	1	0	0	1	1	0	1	1	0	1	1	1	0	1	0	1	0	0	1	1	0	1	0	0	0	1	1	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	1	1	1	0	1	0	1	1	0	1	1	1	0	0	1	1	0	1	0	0	0	1	1	1	1	1	1	0	0	1	0	0	0	1	1	0	0	1	1	0	1	0	1	1	0	0	1	1	0	0	0	0	1	0	0	0	1	0	1
3429	NA	ts	0	0	1	0	1	1	0	1	1	1	0	0	0	0	1	1	0	1	0	0	1	1	0	0	1	0	0	0	1	1	1	1	0	1	1	0	1	1	1	0	1	0	1	1	1	0	0	1	1	0	1	1	0	1	1	0	0	0	1	0	0	1	1	1	1	1	0	1	0	1	0	1	1	1	1	1	1	0	0	1	1	1	0	1	1	0	1	1	0	1	0	1	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	0	1
3432	NA	ts	0	0	0	0	0	0	0	1	1	1	1	1	0	0	1	0	0	1	1	0	0	0	1	0	1	0	1	0	1	1	0	1	1	1	1	0	1	0	1	0	1	0	0	1	1	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	1	1	0	1	0	1	1	1	1	1	0	1	1	0	0	1	1	0	1	0	1	1	0	1	1	1	0	1	0	0	1	0	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	1	1	1	0	0	1	1	0	1	0	0	0	1
3433	NA	ts	0	0	0	0	1	1	0	1	1	1	0	1	0	0	1	1	0	0	1	0	1	1	1	0	1	0	0	0	0	0	1	0	1	0	1	0	1	0	1	0	1	0	1	1	1	0	1	0	1	0	1	0	1	0	1	0	0	1	0	0	0	0	0	1	1	1	0	1	0	1	1	0	1	0	0	1	1	1	0	1	0	0	1	0	1	1	0	1	0	1	1	1	0	0	1	0	1	0	1	1	0	1	0	1	0	1	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	1	0	1
3436	NA	ts	0	0	1	1	0	1	0	1	1	1	0	0	0	0	1	1	0	1	0	0	1	1	0	0	1	1	1	0	0	0	1	1	1	1	0	0	1	0	1	0	1	0	1	0	1	0	0	0	1	0	1	0	1	0	0	0	0	1	0	1	1	1	0	1	1	1	1	1	0	1	1	0	1	0	1	1	0	0	0	1	0	1	1	1	1	1	0	1	0	1	0	1	0	1	1	0	1	0	1	1	0	0	0	1	0	1	0	1	1	0	1	1	1	0	0	0	1	0	0	0	1	0	0	1
3439	NA	ts	0	0	1	0	1	0	1	1	1	1	1	0	1	0	1	1	0	1	0	1	0	1	1	0	1	0	1	0	0	0	0	0	1	1	1	0	1	0	1	0	0	0	1	1	1	0	0	0	0	1	1	0	1	0	0	0	1	0	1	1	1	1	0	0	1	1	0	1	0	1	0	1	1	0	1	0	1	0	0	1	1	0	1	0	1	0	1	0	1	1	0	1	0	0	1	0	0	0	1	1	0	0	0	1	0	1	0	1	1	0	0	1	1	0	0	1	0	1	0	1	1	1	0	1
3447	NA	ts	0	0	1	0	1	0	1	0	1	1	1	1	0	0	1	1	0	1	1	0	0	1	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	1	1	0	0	1	1	1	1	0	1	0	1	1	0	0	1	1	0	0	0	1	0	1	0	1	0	0	0	0	1	1	1	0	1	1	0	1	0	1	0	0	0	1	1	0	1	0	1	0	0	1	1	1	1	0	0	0	1	0	0	1	1	0	0
3450	NA	ts	0	1	1	0	1	0	0	1	1	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1	1	1	0	0	1	0	0	1	0	1	0	1	0	1	0	0	0	0	1	1	0	1	0	1	0	0	0	1	0	0	0	1	1	1	1	0	1	1	0	1	1	1	1	1	1	0	1	1	1	0	0	1	0	0	1	1	0	1	0	1	0	0	1	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	1	0	0	1	1	1	0	1	1	0	1	1	1	0	1	1	0	0	1
3451	NA	ts	0	0	0	0	1	1	1	0	1	1	1	1	0	0	1	0	0	0	1	0	0	1	1	0	1	0	1	0	0	1	1	1	1	0	1	0	1	1	1	0	1	0	1	1	1	0	0	0	1	1	1	0	0	1	0	0	1	0	1	0	0	0	0	1	1	1	0	0	0	1	0	1	1	1	1	1	1	0	0	1	0	0	0	0	1	1	0	1	1	1	0	1	1	1	1	0	1	0	1	1	0	0	0	1	1	1	0	1	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1
3457	NA	ts	0	0	1	0	0	0	0	0	1	1	0	1	0	0	1	1	1	1	1	0	1	1	1	0	1	0	0	0	1	1	1	1	1	1	0	0	1	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	1	1	0	0	1	0	1	0	1	1	1	1	1	1	0	1	0	1	0	1	1	0	0	1	1	1	0	1	1	0	1	0	1	0	0	1	0	1	1	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	1
